SearchQuery,URL,Score,Position,Title,Description,CreatedAt
Украинские военные отказываются от боевых действий,https://apostrophe.ua/news/politics/2022-02-26/vtorjenie-voysk-rf-v-ukrainu-aktualnaya-karta-agressii-na-2100-26-fevralya/260649,36,36,Война в Украине - карта боевых действий на вечер 26 ...,преди 5 дни —,1646349159
Украинские военные отказываются от боевых действий,https://books.google.bg/books?id=T9VsBwAAQBAJ&pg=PA2&lpg=PA2&dq=%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B5+%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5+%D0%BE%D1%82%D0%BA%D0%B0%D0%B7%D1%8B%D0%B2%D0%B0%D1%8E%D1%82%D1%81%D1%8F+%D0%BE%D1%82+%D0%B1%D0%BE%D0%B5%D0%B2%D1%8B%D1%85+%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D0%B9&source=bl&ots=KH_uFBv6yC&sig=ACfU3U3jU5HyJpfPfFVuJHLV5Vw1gVY93w&hl=bg&sa=X&ved=2ahUKEwjtsKDGiKv2AhVnxIsKHX0HAjMQ6AF6BQj5ARAD,37,37,МК Московский комсомолец 180-2014,,1646349159
Украинские военные отказываются от боевых действий,https://www.1tv.ru/news/2022-02-27/422010-rossiyskie_voennye_po_prikazu_prezidenta_prishli_na_pomosch_priznannym_rf_respublikam_donbassa,38,38,Российские военные по приказу президента пришли на ...,преди 4 дни —,1646349159
Украинские военные отказываются от боевых действий,https://www.dw.com/ru/voennyj-jekspert-rossija-stolknulas-s-sereznym-soprotivleniem-ukraincev/a-60916396,39,39,Военный эксперт: Россия столкнулась с серьезным ... - DW,преди 6 дни —,1646349159
Украинские военные отказываются от боевых действий,https://nv.ua/ukraine/events/vtorzhenie-rossii-v-ukrainu-skolko-soldat-uzhe-poteryala-rossiya-novosti-ukrainy-50221520.html,40,40,Вторжение России в Украину — сколько солдат уже ...,преди 2 дни —,1646349159
Украинские военные отказываются от боевых действий,https://66.ru/news/world/249156/,41,41,Всё о первом дне спецоперации на Украине - Новости - 66.ru,Российские военные нанесли артиллерийские удары по военным базам и складам. ... что украинские военные по всей линии соприкосновения массово отказываются от ...,1646349159
Украинские военные отказываются от боевых действий,https://www.mk.ru/politics/2022/02/25/pushilin-ne-slozhivshie-oruzhie-ukrainskie-voennye-budut-unichtozheny.html,42,42,Пушилин: не сложившие оружие украинские военные ... - МК,преди 6 дни —,1646349159
Украинские военные отказываются от боевых действий,https://strana.today/news/378842-karta-boevykh-dejstvij-v-ukraine-2022-onlajn.html,43,43,Карта боевых действий в Украине 2022 онлайн - Страна.ua,преди 5 дни —,1646349159
Украинские военные отказываются от боевых действий,https://ru.wikipedia.org/wiki/%D0%92%D1%82%D0%BE%D1%80%D0%BE%D0%B5_%D0%BC%D0%B8%D0%BD%D1%81%D0%BA%D0%BE%D0%B5_%D1%81%D0%BE%D0%B3%D0%BB%D0%B0%D1%88%D0%B5%D0%BD%D0%B8%D0%B5,44,44,Второе минское соглашение - Википедия,В этот же день украинские военные тоже начали отвод миномётов и 7 ноября завершили его. В течение всего ноября 2015 года по всей линии соприкосновения ...,1646349159
Украинские военные отказываются от боевых действий,https://www.kommersant.ru/doc/5236970,45,45,"«Мы не думали, что Россия блефует» – Мир – Коммерсантъ",преди 6 дни —,1646349159
Украинские военные отказываются от боевых действий,https://www.bfm.ru/news/493732,46,46,Сводка за первый день российской военной операции на ...,преди 7 дни —,1646349159
Украинские военные отказываются от боевых действий,https://tayga.info/176283,47,47,Украина. День четвертый - Тайга.инфо,преди 5 дни —,1646349159
Украинские военные отказываются от боевых действий,https://www.caravan.kz/news/shestojj-den-voennykh-dejjstvijj-rossii-v-ukraine-pryamaya-translyaciya-819746/,48,48,Шестой день военных действий России в Украине - Караван,"Украинские военные обстреляли Горловку и Зайцево Южное в ДНР, ... что любая помощь Украине во время боевых действий будет считаться госизменой (наказание ...",1646349159
Украинские военные отказываются от боевых действий,https://gur.gov.ua/content/predstavytel-hur-osushchestvliaetsia-verbovka-nov-kh-naemnykov-v-rossyy-dlia-otpravky-na-donbass.html,49,49,Осуществляется вербовка новых наемников в России для ...,"Однако, на территории “ДНР” и “ЛНР” регулярно проводятся военные учения под эгидой ... является возможность возобновления локальных боевых действий.",1646349159
Украинские военные отказываются от боевых действий,https://www.economics-prorok.com/2022/03/%D1%80%D0%B5%D0%B7%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2-%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5-%D1%80%D1%84-%D1%81%D0%B4%D0%B0%D1%8E%D1%82%D1%81%D1%8F-%D0%B2-%D0%BF%D0%BB%D0%B5%D0%BD-%D0%B8-%D0%BE%D1%82.html,50,50,Резников: Военные РФ сдаются в плен и отказываются ...,преди 2 дни —,1646349159
Украинские военные отказываются от боевых действий,https://riafan.ru/1521621-donbass-segodnya-boicy-otkazyvayutsya-vozvrashatsya-v-zonu-oos-radikaly-beschinstvuyut-v-dnr,51,51,Донбасс сегодня: бойцы отказываются возвращаться в ...,16.09.2021 г. —,1646349159
Украинские военные отказываются от боевых действий,https://rtvi.com/news/voennaya-operatsiya-na-ukraine-den-chetvertyy-onlayn/,52,52,Военная операция на Украине. День четвертый. Главное,преди 4 дни —,1646349159
Украинские военные отказываются от боевых действий,https://www.aa.com.tr/ru/%D0%BC%D0%B8%D1%80/%D0%B7%D0%B0%D0%BF%D0%B0%D0%B4-%D0%BD%D0%B5%D0%B4%D0%BE%D0%B2%D0%BE%D0%BB%D0%B5%D0%BD-%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2%D0%BE%D1%80%D0%B5%D1%87%D0%B8%D0%B2%D0%BE%D0%B9-%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%BE%D0%B9-%D1%84%D1%80%D0%B3-%D0%B2-%D0%B2%D0%BE%D0%BF%D1%80%D0%BE%D1%81%D0%B5-%D1%83%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D1%8B/2489828,53,53,Запад недоволен противоречивой политикой ФРГ в ...,31.01.2022 г. —,1646349159
Украинские военные отказываются от боевых действий,https://news.doxajournal.ru/novosti/vojna-v-ukraine-onlajn/,54,54,Война в Украине. Онлайн - DOXA News,преди 5 дни —,1646349159
Украинские военные отказываются от боевых действий,https://newsmaker.md/rus/novosti/vtoroy-den-voyny-v-ukraine-onlayn/,55,55,Второй день войны в Украине. Онлайн - NewsMaker,преди 6 дни —,1646349159
Украинские военные отказываются от боевых действий,https://fakty.com.ua/ru/ukraine/20220301-vijska-rf-proryvayutsya-z-pivnochi-shodu-ta-pivdnya-karta-vtorgnennya-v-ukrayinu/,56,56,Интерактивная карта военных действий в Украине - Факти ...,преди 3 дни —,1646349159
Украинские военные отказываются от боевых действий,https://www.zdg.md/ru/?p=91070,57,57,Украина – 2022. Война: День ЧЕТВЕРТЫЙ. Погибли 352 ...,преди 4 дни —,1646349159
Украинские военные отказываются от боевых действий,https://telegraf.com.ua/ukraina/2022-02-27/5697715-v-odesi-pratsyue-ppo-mikolaiv-pid-kontrolem-zsu-u-niztsi-oblastey-zagroza-aviaudaru-situatsiya-na-ranok-27-lyutogo,58,58,Война Россия Украина - Какая сейчас ситуация в Одессе ...,преди 5 дни —,1646349159
