SearchQuery,URL,Score,Position,Title,Description,CreatedAt
применение ВСУ фосфорных боеприпасов,https://www.kavkaz-uzel.eu/articles/356094/,77,77,Военные эксперты сочли недоказанным применение ...,4.11.2020 г. —,1646349139
применение ВСУ фосфорных боеприпасов,https://smart-lab.ru/blog/773852.php,78,78,"По ситуации с Украиной, ООН и экономику США. - Smart-Lab",преди 4 дни —,1646349139
применение ВСУ фосфорных боеприпасов,https://www.bbc.com/ukrainian/ukraine_in_russian/2014/11/141111_ru_s_hrw_donbas,79,79,HRW не подтверждает использование фосфорных ... - BBC,11.11.2014 г. —,1646349139
применение ВСУ фосфорных боеприпасов,https://112ua.tv/statji/fosfornye-bomby-himicheskoe-oruzhie-252639.html,80,80,Применяют ли фосфорные бомбы на Донбассе - 112 ...,21.08.2015 г. —,1646349139
применение ВСУ фосфорных боеприпасов,https://polit.info/571541-dazhe-fashisty-tak-ne-delali-voennyi-ekspert-dandykin-okazalsya-shokirovan-primeneniem-fosfora-vsu,81,81,«Даже фашисты так не делали». Военный эксперт ...,преди 4 дни —,1646349139
применение ВСУ фосфорных боеприпасов,https://www.vedomosti.ru/politics/news/2018/10/13/783590-sana,82,82,SANA сообщило о применении международной коалицией ...,13.10.2018 г. —,1646349139
применение ВСУ фосфорных боеприпасов,https://arka.am/ru/news/politics/primenenie_azerbaydzhanom_v_artsakhe_fosfornykh_boepripasov_yavlyaetsya_prodolzheniem_ego_agressii_m/,83,83,Применение Азербайджаном в Арцахе фосфорных ...,31.10.2020 г. —,1646349139
применение ВСУ фосфорных боеприпасов,https://gorlovka-news.su/posts/14663,84,84,В Горловке зафиксировано применение фосфорных ...,7.02.2022 г. —,1646349139
применение ВСУ фосфорных боеприпасов,https://reg-inet.ru/news/143524/,85,85,Бастрыкин поручил расследовать факты использования ...,преди 4 дни —,1646349139
применение ВСУ фосфорных боеприпасов,https://www.vesti.ru/article/2682749,86,86,МО РФ: Украина применила запрещенные фосфорные ...,преди 4 дни —,1646349139
применение ВСУ фосфорных боеприпасов,https://tsargrad.tv/news/vyzhivajut-edinicy-jekspert-objasnil-pochemu-ukraine-prostjat-fosfornye-boepripasy_503688,87,87,"""Выживают единицы"": Эксперт объяснил, почему Украине ...",преди 3 дни —,1646349139
применение ВСУ фосфорных боеприпасов,https://www.tatar-inform.ru/news/pentagon-otritsaet-primenenie-fosfornyh-boepripasov-v-sirii-625733,88,88,Пентагон отрицает применение фосфорных боеприпасов ...,10.09.2018 г. —,1646349139
применение ВСУ фосфорных боеприпасов,https://ipress.ua/ru/news/yspolzovanye_fosfornih_boeprypasov_vsu_na_donbasse__lozh_rossyyskyh_medya__human_rights_watch_95204.html,89,89,Использование фосфорных боеприпасов ВСУ на Донбассе,13.11.2014 г. —,1646349139
применение ВСУ фосфорных боеприпасов,https://smi2.ru/article/119566203/story,90,90,В Минобороны России заявили о применении солдатами ...,"В Минобороны рассказали о применении ВСУ фосфорных боеприпасов ... начали массовое применение боеприпасов, начиненных фосфором в пригородах Киева в близи ...",1646349139
применение ВСУ фосфорных боеприпасов,https://ru.krymr.com/a/28918463.html,91,91,Украинские военные готовят фосфорные бомбы для ...,14.12.2017 г. —,1646349139
применение ВСУ фосфорных боеприпасов,http://for-ua.com/article/1146420,92,92,обвинили ВСУ в применения фосфорных боеприпасов ...,"В «ДНР» обвинили ВСУ в применения фосфорных боеприпасов, ОБСЕ опровергла. 11.12.2017 11:28. В ОБСЕ опровергли фейк главарей ОРДО о якобы использовании ...",1646349139
применение ВСУ фосфорных боеприпасов,https://www.stopfake.org/ru/fejk-vsu-ispolzuyut-fosfornye-bomby-protiv-rossijskih-voennyh/,93,93,Фейк: ВСУ используют фосфорные бомбы против ...,преди 2 дни —,1646349139
применение ВСУ фосфорных боеприпасов,https://kot-sapog.livejournal.com/7919721.html,94,94,ОБСЕ отказалась фиксировать применение ВСУ ...,14.12.2017 г. —,1646349139
применение ВСУ фосфорных боеприпасов,https://free-news.su/voennye-konflikty/55351-vsu-nachali-primenyat-zazhigatelnye-boepripasy,95,95,ВСУ снова начали применять на Донбассе запрещенные ...,10.11.2021 г. —,1646349139
применение ВСУ фосфорных боеприпасов,https://uz.sputniknews.ru/20220303/deputat-gosdumy-natovtsy-po-gorlo-v-krovi-23098009.html,96,96,Почему спецоперация России на Украине - Sputnik ...,преди 19 часа —,1646349139
применение ВСУ фосфорных боеприпасов,https://www.politnavigator.net/ukrainskie-voennye-primenili-v-donbasse-zapreshhjonnye-fosfornye-boepripasy.html,97,97,Украинские военные применили в Донбассе запрещённые ...,21.06.2019 г. —,1646349139
